model_id,isDescribable,description
00015849,True,A cylindrical rod with a wider cylindrical section at one end.
00014929,True,A cylindrical rod with a small cylindrical protrusion on top and a circular base.
00019931,True,A cone.
00016534,True,A cylindrical rod with a conical tip.
00011628,True,A hollow cylindrical cup with a flat base.
00019461,True,A cube.
00017740,True,A cylindrical rod with a conical tip.
00011680,True,A cylindrical ring with a central hole.
00012224,True,An L-shaped bracket with a rectangular cross-section.
00016410,True,A rectangular open box.
00010981,True,A flat rectangular plate with four corner holes.
00017940,True,A cylindrical rod with a central hole and a flanged base.
00019959,True,A rectangular block with a central through hole and a stepped cutout on one side.
00010606,True,A cylindrical rod with a looped end and a flanged base.
00012641,True,A flat circular disc.
00015804,True,A dome-shaped cap with a cylindrical base and an internal cavity.
00016863,True,A double-flanged wheel with a central hole.
00015070,True,A cylindrical rod with a cylindrical cap and a T-shaped base.
00013012,True,An L-shaped bracket with a circular hole in each arm.
00011138,True,A cylindrical rod with a hexagonal hole through its length.
00011549,True,A rectangular block with a triangular prism on top.
00019835,True,A cylindrical rod with a circumferential groove.
00016967,True,A cylindrical disc with a central hole and a groove around its circumference.
00011728,True,A cylindrical disc with a central hole and a flanged edge.
00012939,True,A circular ring with a triangular flag attached perpendicularly.
00016867,True,A cylindrical rod with a flanged base and a central hole.
00012085,True,A flat rectangular plate.
00016711,True,A rectangular block with a triangular prism on top.
00014083,True,A rectangular block.
00017585,True,A cylindrical rod with a flanged base.
00014233,True,A cylindrical container with a handle and an open top.
00015398,True,A rectangular block with a triangular prism on top.
00015050,True,A cylindrical rod with a conical tip and a flanged base.
00015042,True,A symmetrical double-bulb shaped object with a central through hole.
00017696,True,A cube.
00011064,True,A flat circular disc with a central hole.
00017389,True,A rectangular block with a triangular prism on top.
00017019,True,A cylindrical rod with a groove around its middle.
00019609,True,A hollow cylindrical rod with a tapered shape.
00017806,True,A conical frustum with a central through hole.
00011247,True,A hexagonal rod with a tapered end.
00012048,True,A flat rectangular plate.
00014902,True,A cylindrical cup with a thickened base and an internal cavity.
00013869,True,A cylindrical rod with a flanged base.
00013266,True,A cylindrical rod with a conical tip and a flanged base.
00017094,True,A square plate with a central circular hole.
00016338,True,A cylindrical rod with a conical tip and a flanged base.
00015044,True,A wedge-shaped block with a circular hole through the top face.
00013749,True,A flat disc with a central hole.
00013115,True,A flat ring or washer.
00019335,True,A stepped L-shaped block with a rectangular base and a vertical extension.
00015869,True,A rectangular block with a tapered top.
00019495,True,A spherical object with a slotted indentation.
00017873,True,A cylindrical rod.
00013747,True,A disc with a central cylindrical protrusion.
00010457,True,A cylindrical disc with a central hole.
00011127,True,A cylindrical rod with a hexagonal flange.
00012358,True,A rectangular block with a sloped top surface.
00012454,True,An L-shaped bracket with holes at the ends.
00019928,True,A triangular block with a large circular hole through it.
00011698,True,A flanged disc with a central hole.
00015373,True,A tapered rectangular rod.
00016079,True,A cylindrical ring with a wide outer flange and a central hole.
00015482,True,A thin circular ring.
00015306,True,A cylindrical rod with a circular flange and a ring at one end.
00017851,True,A flat rectangular plate.
00012663,True,A conical object with a cylindrical base and a central hole.
00016302,True,A round disc with a central hole and a raised circular ridge.
00017369,True,A stepped block with a sloped top surface.
00016577,True,A cylindrical rod.
00019403,True,A cylindrical rod with a conical tip and a flanged base.
00015551,True,A cylindrical rod with a flanged base and a conical tip.
00019836,True,A rectangular block.
00015100,True,A sphere with a rectangular cutout and a circular groove.
00016980,True,A cylindrical rod with a stepped shaft and a flanged base.
00010946,True,A cylindrical cup with a long handle.
00016195,True,A rectangular block with rounded ends.
00017807,True,A cylindrical disc with a central hole.
00010701,True,A rectangular block with a triangular prism on top.
00019514,True,A rectangular block with a circular hole through its top face.
00010778,True,A cylindrical rod with a flanged base and a smaller cylindrical top.
00010717,True,A flat circular disc.
00019912,True,A cylindrical rod with a hexagonal flanged base and a central hole.
00017277,True,A stepped block with a sloped side and a flat top.
00017517,True,A pipe elbow connector with three openings at 90-degree angles.
00017469,True,A flat rectangular plate.
00016196,True,A tapered rectangular block.
00010110,True,A cylindrical disc with a central hole.
00018411,True,A square plate.
00017661,True,A cylindrical disc with a concentric circular groove and a central hole.
00011322,True,A cylindrical disc with a central hole and a groove around its circumference.
00018832,True,A flat circular ring.
00017146,False,
00015302,True,A cylindrical rod with a loop on one end and a flanged base.
00019996,True,A rectangular block.
00017810,True,A flat cylindrical disc.
00019994,True,A flat rectangular plate.
00017156,True,A rectangular block with a stepped top surface.
00014169,True,A cylindrical rod with a flanged base and a central hole.
00015756,True,A cylindrical rod with a flanged base.
00016866,True,A flat rectangular plate with two circular holes.
00010703,True,A flat square plate.
00019177,True,Two parallel cylindrical rods.
00012673,True,A cylindrical bushing with a flanged base and a central hole.
00015799,True,A sphere with a groove around its circumference.
00010699,True,A cube with a pyramid on top of one face.
00017737,True,A cylindrical rod with a flanged top.
00016823,True,A cylindrical sleeve with an internal step and a central through hole.
00016239,True,A rectangular block with a tapered top section.
00017928,True,A rectangular block.
00017106,True,A rectangular block with a triangular prism on top.
00018686,True,A cylindrical rod.
00015590,True,A cylindrical rod with a flanged base.
00010646,True,A cylindrical rod with a flanged base.
00017283,True,A stepped block with a sloped top surface.
00013465,True,A cylindrical rod with a triangular cross-section.
00011350,True,A cylindrical cap with a flat top and slightly tapered sides.
00015294,True,A cylindrical rod with a curved extension on a rectangular base.
00019431,True,A cylindrical rod with a flanged base.
00017129,True,A square pyramid with a circular hole through the center.
00017399,True,A rectangular block with a tapered end.
00013772,True,A cylindrical bushing with a central hole.
00016795,True,A hollow cylindrical tube with a tapered shape.
00013998,True,A cylindrical bolt with a hexagonal socket head.
00012767,True,A cylindrical rod with a conical tip and a flanged base.
00019735,True,"A thin, flat rectangular plate."
00017355,True,A cylindrical cup with a thick rim.
00015303,True,A cylindrical rod with a circular loop at one end.
00016217,True,A cube.
00019068,True,A rectangular block with a sloped top surface.
00014781,True,A flat rectangular plate.
00013175,True,A flat circular disc with four evenly spaced holes near the edge.
00012718,True,A cylindrical rod with a hemispherical end and a circular flange.
00013021,True,A cylindrical rod.
00012027,True,A rectangular block with a tapered end.
00016803,True,A cylindrical rod with a central hole and a flanged base.
00012026,True,A tapered rectangular block.
00018853,True,A cylindrical disc with a central through hole.
00019429,True,A cylindrical rod with a flanged base.
00018666,True,A cube with a cylindrical protrusion and through holes on adjacent faces.
00017380,True,A cylindrical rod with a rounded end.
00012252,True,A flat circular disc.
00014831,True,A hemispherical bowl.
00018488,True,An L-shaped bracket with a flat base and vertical support.
00019927,True,A cylindrical rod with a flanged base and a through hole.
00017010,True,A cylindrical component with a central cutout and a raised circular platform.
00016975,True,A cylindrical rod with a conical tip.
00013752,True,An L-shaped bracket with flanges on both ends.
00013962,True,A T-shaped pipe with a curved section.
00014437,True,A cylindrical rod with a flanged base and a central through hole.
00015234,True,A cone with a circular base.
00016434,True,A tapered cylindrical cup with a small central hole at the base.
00019966,True,A cylindrical disc with a central hole.
00017264,True,A cylindrical rod with a flanged base and a wider cylindrical section near the top.
00011701,True,A flat ring with a central groove.
00016157,True,A flat circular ring.
00017432,True,A cylindrical ring with a flanged base.
00018013,True,A hexagonal bolt with a threaded hole.
00010052,True,A rectangular block with two small cylindrical legs.
00011161,True,A cylindrical rod.
00015555,True,A cylindrical rod with a conical tip and a flanged base.
00016167,True,A hollow cylindrical tube with a tapered shape.
00012023,True,A flat rectangular plate.
00017202,True,A tapered rectangular block.
00012937,True,A ring with a square plate attached perpendicularly.
00017689,True,A hollow cube with a circular hole through the top face.
00013756,True,An L-shaped bracket with a flat base and vertical support.
00015816,True,A cylindrical rod with a central through hole and side holes.
00015818,True,A hollow cylindrical tube with uniform thickness.
00019071,True,A flat triangular plate with a right-angle corner.
00019557,True,A cylindrical disc.
00018078,True,A rectangular block with a pyramid on top.
00019458,True,A cylindrical rod with a conical tip.
00017278,False,
00017379,True,A cylindrical block with three protruding rods on one face.
00014458,True,A cylindrical ring with a central hole.
00014799,True,A cylindrical rod with a loop at one end.
00019950,True,A rectangular block with a stepped cutout on one side.
00014454,True,A cylindrical block with multiple holes on the top face.
00019220,True,A cylindrical rod with a flanged base and a central hole.
00016812,True,A wedge-shaped block with a circular hole through it.
00016200,True,A cylindrical disc with a central groove around its circumference.
00013721,True,A flat circular ring.
00012543,True,A cylindrical rod with a flanged base and a central hole.
00014502,True,A cylindrical ring with a recessed inner surface.
00014520,True,"A tall, narrow rectangular block with stepped edges on one side."
00019685,True,A cylindrical disc with a central groove.
00019410,True,A cylindrical bushing with a central hole and flanged ends.
00019993,True,"A flat, square plate."
00019130,True,A trapezoidal block with a flat base and sloped sides.
00019081,True,A cylindrical rod with a semi-circular flange.
00018573,True,A cylindrical rod.
00010604,True,A bent cylindrical rod with a flanged base.
00018410,True,A rectangular block.
00010711,True,A flat cylindrical disc.
00018312,True,A tapered cylindrical rod.
00015792,True,A hollow tapered cylindrical tube.
00010734,True,A rectangular block with two holes and a semi-circular cutout on one side.
00016231,True,A flat rectangular plate.
00018304,True,A hexagonal nut with a central threaded hole.
00014250,True,A cylindrical block with a central through hole.
00017318,True,A square plate with a central circular hole.
00019821,False,
00017600,True,A rectangular block with a sloped top surface.
00013090,True,A cylindrical rod with a flat circular end.
00011697,True,A cylindrical object with a central hole and a flanged edge.
00010549,True,A cube.
00017566,True,A cylindrical rod with a flanged top.
00011996,True,A rectangular block with a sloped top surface.
00010804,True,A cube with a circular hole through the top face.
00019499,True,"A wavy, thin, elongated plate with a slight curvature."
00015797,True,A hollow cylindrical rod with a tapered shape.
00010715,True,A flat circular disc.
00019851,True,A rectangular block with a central hole and a stepped profile.
00013041,True,A cylindrical rod with a conical tip.
00017567,True,A cylindrical rod with a flanged head.
00017047,True,A cylindrical rod with a flanged base and a smaller cylindrical extension on top.
00016698,True,An L-shaped bracket with a hole at each end.
00013089,True,A cylindrical rod with a conical tip and a flanged base.
00017082,True,A square block with a central cylindrical hole.
00016298,True,A circular ring with a partial cutout.
00016218,True,A stepped rod with multiple bends and a flanged end.
00011425,True,A torus.
00014933,True,A rectangular block with two holes on one face.
00017311,True,A rectangular block with a stepped top surface.
00015497,True,A flat rectangular plate.
00018305,True,A flat circular ring.
00011558,True,A hollow cylindrical bushing with a flared end.
00014130,True,A cylindrical rod with a rounded tip and a flanged base.
00015299,True,"A rod with circular ends, one end having a hole."
00010829,True,A tapered hollow cylinder with a circular hole through the center.
00018955,True,A thick cylindrical ring.
00013204,True,A hollow cylindrical rod with a conical tip.
00019493,True,A rectangular block with a sloped top surface.
00011277,True,A flat square plate.
00015567,True,A cylindrical rod with two flanges.
00011258,True,A flat rectangular plate.
00011799,True,"A flat, elongated bar with multiple circular holes."
00015418,True,A cylindrical rod with a flanged base.
00010065,True,A wedge-shaped block with a circular hole through it.
00016726,True,A rectangular block with a sloped top face.
00010538,True,A spool-shaped object with a hexagonal hole through the center.
00011180,True,A square plate with a central circular hole.
00017313,True,A square plate with a central circular hole.
00010473,True,A cylindrical rod with a square through hole.
00013527,True,A cylindrical rod with a flanged base and a capped end.
00010406,True,A trapezoidal prism.
00010151,True,A rectangular block with a quarter-cylinder cutout on one side.
00017111,True,A stepped rectangular block with a sloped side.
00017022,True,A hexagonal rod with a tapered section.
00011177,True,A hexagonal nut with a central threaded hole.
00012652,True,A flat square plate.
00014025,True,A hammer-like object with a cylindrical handle and a rectangular head with a V-shaped notch.
00016261,True,A cylindrical rod with a conical tip.
00010548,True,A cylindrical rod with a conical tip and a flanged base.
00010401,True,An L-shaped bracket with a rectangular base.
00017009,True,"A cylindrical object with a central hole and a partial cutout, resembling a C-shaped bracket."
00019689,True,A cylindrical flange with a central protruding tube and two holes.
00016717,True,A rectangular block.
00013642,True,A flat rectangular plate with a small protruding peg on one side.
00010610,True,A cylindrical rod with a central through hole.
00019484,True,A cylindrical rod with a conical tip.
00019740,True,A flat square plate.
00017753,True,A rectangular block.
00012348,True,A flat rectangular plate with multiple holes.
00016230,True,An L-shaped bracket.
00018865,True,A cylindrical rod with a longitudinal slot.
00015574,True,A cylindrical block.
00011137,True,A cylindrical rod with a domed head and a hexagonal recess.
00013865,True,A cylindrical rod with a flanged base and a central hole.
00017887,True,A cylindrical rod with a conical tip and a flanged base.
00019813,True,A C-shaped bracket with a hole on one side.
00011684,True,A cylindrical ring with a thick wall.
00018408,True,A flat square plate.
00014772,True,An L-shaped bracket with a hollow interior.
00014923,True,A cylindrical disc with a central hole.
00014352,True,A cylindrical rod with a flanged base and a central hole.
00019102,True,"An elliptical, lens-shaped object with a central seam."
00019249,True,A conical rod.
00016850,True,A cylindrical rod with a conical tip and a flanged base.
00017858,True,A cylindrical spool with a central hole.
00017157,False,
00014864,True,A square plate with a large central hole and two smaller holes on opposite sides.
00019723,True,A cylindrical block with a rectangular protrusion on the side.
00015744,True,A cylindrical component with a flanged base and a central through hole.
00017141,True,A square plate with a central circular hole.
00017953,True,A flat ring with a beveled edge.
00016794,True,A hollow cylindrical cup with a slightly tapered body.
00010556,True,A cylindrical component with a central hole and a flanged base.
00013553,True,A hollow cylindrical tube with a tapered shape.
00017329,True,A square plate with a central circular hole.
00019670,True,A flat rectangular plate.
00010953,True,A cube.
00017542,True,A rod with a circular eyelet at one end.
00015645,True,A rectangular block with a curved cutout and four corner holes.
00012135,True,A bent cylindrical pipe with a flanged end.
00016440,True,A cube.
00015290,True,An L-shaped bracket with a flat base and vertical support.
00018317,True,A cylindrical rod with a hexagonal flanged base.
00011421,True,A complex bracket with a central hole and multiple angled surfaces.
00017465,True,A square plate with a central circular hole and a pyramidal top.
00010944,True,A hollow cylindrical ring with a slanted top surface.
00017368,True,A rectangular block with a central circular hole and angled cutouts on the sides.
00018124,True,A cylindrical rod with a conical tip and a flanged base.
00014813,True,A flat disc with a central hole.
00013363,True,A cylindrical rod with a conical tip and a flanged base.
00016248,True,A rectangular block with a vertical rectangular extension on one end.
00011014,True,A cylindrical rod with a flanged head.
00017035,True,A tapered rectangular block with three holes.
00017421,True,A cylindrical flange with a central protruding cylinder and two holes.
00015794,True,A hollow cylindrical tube with a tapered shape.
00010567,True,A cylindrical object with a central protruding rod and a flanged base.
00015253,True,A rectangular block with a notched corner and a through hole.
00014160,True,A bent rectangular bracket with a cylindrical hinge at one end.
00010010,True,A flat circular disc.
00014479,True,A cylindrical rod with a square flange.
00012661,True,A flat disc with a central hole and a raised circular section around the hole.
00013074,True,A cylindrical rod with a conical tip and a flanged base.
00015357,True,A flat rectangular plate with multiple holes along one edge.
00019409,True,A cylindrical disc with a central hole.
00017538,True,A cylindrical ring with a central hole and a flanged edge.
00015448,True,A cylindrical rod with a rectangular block and a spherical end.
00019606,True,"A curved, elongated structure with a semi-circular cross-section."
00015414,True,A wedge-shaped block with a cylindrical hole near the pointed end.
00018416,True,A cylindrical spool with a central hole.
00012811,True,A cylindrical rod with a central flange and a through hole.
00015898,True,A cylindrical rod with a flared conical section and a flat circular base.
00012798,True,A cone.
00015569,True,A hollow square pyramid with a circular hole through the center.
00018382,True,A cylindrical bushing with a central hole and flanges on both ends.
00017868,True,A cylindrical rod with a flanged base and a stepped shaft.
00010706,True,A hollow cylindrical cup with a slightly tapered body.
00010239,True,A cylindrical rod.
00017266,False,
00015222,True,"A vase-like shape with a narrow neck and wider base, featuring decorative grooves."
00015258,True,A stepped cylindrical component with multiple concentric levels and a central hole.
00015053,True,A hollow truncated cone.
00019930,True,A cylindrical rod.
00015637,True,A tapered cylindrical cup.
00013477,True,A cylindrical rod with a flanged base and a central hole.
00016343,True,A rectangular block with a tapered top and a vertical slot.
00015851,True,A rectangular block with a large central hole and two smaller holes on either side.
00015688,True,A cylindrical disc with a central groove.
00013299,True,A rectangular block with a sloped top surface.
00011679,True,A thick ring with a stepped outer edge.
00015501,True,A flat rectangular plate.
00014901,True,A hollow cylindrical object with a flared top and a hexagonal recess at the base.
00013464,True,A cylindrical rod with a conical tip.
00010169,True,A cylindrical block with a flanged base.
00016075,True,A cylindrical bushing with a flanged base and a central hole.
00014166,True,A thick washer with a central hole.
00018236,True,A vertical cylindrical rod attached to a horizontal rectangular block with a circular cutout.
00017086,True,A stepped block with a sloped face and a rectangular base.
00013549,True,A tapered block with a stepped base.
00019719,True,A bracket-like object with a rounded end and a through hole.
00019986,True,A cylindrical rod with a flanged base.
00010376,True,A cylindrical rod with a flanged base and a wider cylindrical top.
00013195,True,A tapered rectangular block.
00014615,True,A cylindrical rod with a rectangular plate attached perpendicularly.
00016885,True,A cylindrical disc with a central groove around its circumference.
00013308,True,A square plate with a central hole.
00013644,True,An L-shaped bracket with a flat profile.
00019837,True,A wedge-shaped block with a rounded end.
00017684,True,A rectangular block with a sloped top surface.
00019759,True,A flat square plate with a central hole and four corner holes.
00018931,True,A flat rectangular plate with two holes.
00016958,True,A cylindrical disc with a central hole.
00019597,True,A cylindrical rod with a central groove and a through hole.
00010582,True,A flat rectangular plate.
00013361,True,A flat square plate.
00019579,True,A rectangular block with a tapered end.
00015383,True,A flat square plate.
00015879,True,A tapered rectangular block.
00016732,True,A cylindrical ring with a stepped outer surface.
00017752,True,A flat rectangular plate.
00013603,True,A cylindrical rod with a flanged base.
00014628,True,A rectangular block with a sloped top surface.
00014984,True,A cylindrical disc.
00018242,True,A cube with a circular through hole.
00015783,True,A cylindrical rod with a square top and a flanged base.
00016116,True,A tapered block with a rounded end.
00010389,True,A hollow cylindrical sleeve with a tapered outer surface.
00019444,True,A cylindrical spool with a central hole.
00010409,True,A rectangular block with a tapered top.
00013834,True,A pipe elbow with a 90-degree bend and cylindrical ends.
00013325,True,A rectangular block.
00018171,True,A rectangular block with a slanted top face.
00019677,True,A block with a curved top and a through hole near one end.
00017791,True,A hollow truncated cone.
00015586,True,A bent rod with multiple angled segments.
00017877,True,A cylindrical rod with a flanged head and a threaded end.
00017865,True,A cylindrical rod with a flanged base and a central hole.
00017152,True,A square plate with a central circular hole.
00017701,True,A cylindrical disc with a central through hole.
00016212,True,A rectangular block.
00015298,True,A rectangular block with a tapered end.
00016448,True,A hollow cylindrical sleeve with a tapered outer surface.
00014881,True,A cylindrical rod with a conical tip and a flanged base.
00014926,True,A cylindrical disc with a central groove.
00011172,True,A bolt with a hexagonal socket head and a cylindrical shaft.
00018028,True,A cylindrical disc with a small protrusion on the side and two holes on the face.
00017322,True,A square plate with a central circular hole.
00013378,True,A ring attached to a cylindrical base with a central post.
00014532,True,A rectangular block.
00013564,True,A toroidal ring with a rectangular cross-section.
00011416,True,A bolt with a hexagonal head and a threaded shaft.
00014431,True,A cylindrical stack of three progressively smaller discs.
00018174,True,A cylindrical flange with a central protruding tube and multiple holes.
00018471,True,A rounded rectangular block with a flat top and bottom.
00014243,True,A hemisphere.
00019507,True,A thin circular disc.
00015177,True,A cylindrical object with a wider base and a tapered top.
00013618,True,A rectangular block.
00018158,True,A flat rectangular plate.
00014168,True,A rectangular plate with two holes.
00010387,True,A cylindrical bushing with a central hole.
00017409,True,A hemisphere.
00014948,True,A flat circular disc with a central hole.
00010156,True,A round disc with four circular holes.
00010764,True,A cylindrical object with a slanted top and a recessed base.
00016969,True,A cylindrical rod with a flanged base and a central through hole.
00017835,True,A cylindrical bushing with a central hole and flanges on both ends.
00010705,True,"A flat, square plate."
00015372,True,A tapered rectangular block.
00016192,True,A rectangular block with a triangular prism on top.
00016988,True,A rectangular block with a sloped top and a circular hole near one end.
00014026,True,A V-shaped bracket with a rectangular base and angled sides.
00017225,True,A cylindrical rod with a flanged base.
00010024,True,A stepped block with three levels and a rectangular base.
00015725,True,A cylindrical rod with a flanged base and a central protrusion on top.
00015600,True,A rectangular block with a tapered end.
00011248,True,A flat circular disc with multiple through holes.
00017738,True,A cylindrical rod with a hexagonal head and a flanged base.
00014854,True,A cylindrical object with a central hole and a flanged base.
00017074,True,A square plate with a central circular hole.
00015308,True,A rod with a circular loop at one end and a flanged base at the other.
00018180,True,A rectangular block with a circular hole through one face.
00017386,True,A cylindrical rod.
00016419,True,A cylindrical rod with a flanged base and a smaller cylindrical extension.
00014922,True,A tapered rectangular block with three holes.
00018403,True,A cylindrical rod with a flanged base.
00017059,True,A stepped block with a sloped top surface.
00014156,True,A spherical knob with a cylindrical base and a central hole.
00011391,True,A U-shaped wire or clip.
00011923,True,A hollow cylindrical sleeve with a tapered outer surface.
00011176,True,A cylindrical rod with a hexagonal socket head and a flanged base.
00013327,True,A rectangular block.
00019999,True,A cylindrical rod with two grooves and a central through hole.
00014606,True,A rectangular block with a sloped top surface.
00017080,True,A stepped block with a sloped front face.
00018494,True,A hollow cylindrical tube with a tapered shape.
00017966,True,A circular ring.
00013416,True,A cylindrical disc with a square indentation on the top surface.
00013211,True,A rectangular block.
00019178,True,A rectangular block with a tapered end.
00013102,True,A rectangular block.
00019800,True,A cylindrical rod.
00013517,True,"A flat, elongated bracket with two circular through holes."
00017093,True,A rectangular block with a triangular prism on top.
00016938,True,A cylindrical ring.
00014524,True,A rectangular block with a sloped cut on one side.
00019724,True,A rectangular block with a stepped cutout on one side.
00015487,True,A cylindrical rod with a spherical end and a flanged base with a central hole.
00011692,True,A cylindrical disc with a central hole.
00018691,True,A cylindrical rod with a conical tip.
00014935,True,A tapered rectangular block.
00016811,True,A cylindrical rod with a conical tip.
00012465,True,A cylindrical rod with a stepped end.
00013324,True,A rectangular block with a tapered end.
00013754,True,An L-shaped bracket with a vertical flange.
00019333,True,A block with a central notch and varying thickness.
00011670,True,A cylindrical disc with a central hole and an inner raised ring.
00010912,True,A rod with a cube on one end and a sphere on the other.
00017505,True,A thin circular ring.
00016933,True,A tapered rectangular block.
00018384,True,A cylindrical rod with a flanged head.
00016168,True,A cylindrical rod with a conical tip.
00011503,True,A cylindrical rod.
00010828,True,A conical object with a circular hole through the center.
00016769,True,A conical shape with a circular base and a central hole.
00010710,True,A thin circular ring.
00018624,True,A cylindrical bushing with a flanged top and a central hole.
00019297,True,A sphere with a cylindrical protrusion.
00010918,True,A hollow cylindrical tube.
00019575,True,A thin rectangular plate.
00019155,True,A U-shaped bracket with flanges on both ends.
00017529,True,A hollow cylindrical block with a conical indentation on one end.
00010978,True,A cylindrical bushing with a flange and a central hole.
00014856,True,A cylindrical rod with a flanged base and a central hole.
00018160,True,A cylindrical rod with a conical tip.
00019678,True,A block with a sloped top and a circular hole near one end.
00011534,True,A cylindrical container with a side spout and a recessed top.
00018679,True,A cylindrical rod with a conical tip.
00019901,True,A flat circular disc.
00015036,True,A hollow cylindrical rod with a conical tip.
00010268,True,A cylindrical rod with a central hole and a flanged base.
00016186,True,A flat circular disc.
00019535,True,A sphere with a circular groove.
00017706,True,A rectangular block with a cylindrical rod extending from one face.
00015450,True,A flat disc with a central hole.
00019434,True,A cube.
00013690,True,A flat circular ring with a central hole.
00018354,True,A stepped L-shaped block with a rectangular cutout.
00012744,True,A rectangular frame with open top and bottom.
00014432,True,A torus with two concentric grooves around its circumference.
00019121,True,A tapered cylindrical cup with a hollow interior.
00013843,True,A grooved ring.
00011990,True,Two concentric rings with a gap between them.
00014906,True,A cylindrical rod with a central through hole.
00014887,True,A cylindrical rod with a hollow center.
00012889,True,An L-shaped bracket with a rectangular cross-section.
00018195,True,"A flat, circular disc."
00017140,True,A rectangular block with a triangular prism on top.
00015271,True,A round disc with a square hole and two notches on the edge.
00014879,True,A flat rectangular plate.
00011357,True,A cylindrical rod with a flanged base and a tapered midsection.
00010785,True,A tapered cylindrical rod with a flanged base.
00011474,True,A conical object with a flared base and a central hole.
00015811,True,A cylindrical rod with a flanged base and a smaller cylindrical extension on top.
00010472,True,A circular flange with a central hole and multiple smaller holes around it.
00015651,True,A tapered cylindrical tube with a circular opening at each end.
00011246,True,A cylindrical rod with threaded ends and a central square section.
00017470,True,A rectangular frame with a thin profile.
00015786,True,A cube.
00015863,True,A square plate with a central hole.
00017298,True,A wedge-shaped block with a circular through hole.
00013120,True,A flat rectangular plate.
00019050,True,A tapered cylindrical rod with a flanged base.
00017742,True,A cylindrical rod with a flanged base and a tapered tip.
00017736,True,A cylindrical bushing with a central hole and flanges on both ends.
00017856,True,A cylindrical sleeve with two grooves and a central through hole.
00012021,True,"A flat, square plate."
00017005,True,A cylindrical rod with a conical tip and a flanged base.
00018677,True,A hollow cube with a circular hole through the top face.
00014566,True,A disc with a central hole and a raised cylindrical section around the hole.
00011412,True,A tapered cylindrical rod with a central through hole.
00012960,True,A rectangular block.
00010314,True,A rectangular block with a triangular prism on top.
00017596,True,A flat square plate.
00019157,True,A cylindrical disc with concentric circular grooves on one face.
00016304,True,A cylindrical rod with a flanged top.
00017958,True,A cylindrical rod with a conical tip and a flanged base.
00019801,True,A rounded block with a stepped profile and a flat top.
00011316,True,A tapered rectangular block.
00015740,True,A cylindrical rod with a conical tip and a flanged base.
00017557,True,A rectangular block with a central through hole and a stepped cutout.
00019522,True,A rectangular block.
00010611,True,"A flat bar with circular ends, each having a central hole."
00010603,True,A flat circular disc with a central hole.
00016805,True,A hollow cylindrical cup with a thick base.
00019070,True,A rectangular block.
00015455,True,A tapered flat plate with a hole near the wider end.
00017172,True,A square plate with a central circular hole.
00019357,True,A cylindrical rod with a conical tip and a flanged base.
00019534,True,A cylindrical disc with a central hole.
00012392,True,A cylindrical rod with a conical tip and a flanged base.
00010331,True,A cylindrical rod with a flat end and a rounded end.
00017034,True,An oval plate with two through holes.
00017419,True,A flat rectangular plate.
00019945,True,A cylindrical rod with a conical tip and a flanged base.
00015208,True,A cylindrical sleeve with a vertical slot and a partial hollow interior.
00017292,True,A square plate with a central circular hole.
00013955,True,A torus-shaped object with a central hole.
00014918,True,"A flat, irregularly shaped bracket with two holes and a curved cutout."
00011872,True,A cylindrical rod with a flanged base and a central hole.
00012341,True,A rectangular block with a cylindrical protrusion and a circular hole.
00019462,True,A thin rectangular plate.
00019956,True,A disc with a central hole and a groove around its circumference.
00017092,True,A stepped block with a sloped top surface.
00013630,True,A triangular prism with a circular hole through the center.
00015415,True,A rectangular block with a triangular prism on top.
00015496,True,A flat rectangular plate.
00010149,True,A cylindrical rod with a conical tip and a flanged base.
00015237,True,A rectangular block with a rectangular cutout on one face.
00019637,True,A tapered hollow cylinder.
00018230,True,A rectangular block with a triangular prism on top.
00012366,True,A flat ring with a thicker outer rim.
00017476,True,A long cylindrical rod with a stepped profile.
00019411,True,A cylindrical rod with a flanged top and a flat base.
00011966,True,A square tray with raised edges.
00018539,True,A cylindrical rod with flat ends.
00017606,True,A flat rectangular plate.
00013499,True,A triangular prism.
00017088,True,A square block with a central circular hole and a pyramidal top.
00019355,True,A cylindrical rod with a conical tip and a flanged base.
00017227,True,A cylindrical rod with a conical tip and a flanged base.
00017712,True,A cylindrical disc with a central hole and a protruding cylindrical base.
00011130,True,A hollow cylindrical tube with a tapered shape.
00015886,True,A quarter-cylinder with a flat rectangular base.
00016761,True,A thick ring with a central groove.
00012568,True,A flat circular disc.
00017743,True,A cylindrical rod.
00019789,True,An L-shaped bracket with a hole in each face.
00019902,True,A tapered cylindrical sleeve with a central through hole.
00018082,True,A rectangular block with rounded ends and a stepped profile.
00014462,True,A cylindrical rod with a conical tip and a flanged base.
00017818,True,A tapered cylindrical cup.
00010700,True,A square frame with a rectangular cross-section.
00010154,True,A cube with a pyramid on top of one face.
00010680,True,A cylindrical housing with a central rod and a flanged base with bolt holes.
00019692,True,A rectangular block with a cylindrical protrusion on one side.
00011435,True,A rectangular block with a central slot and tapered sides.
00017384,True,"A flat, elongated plate with rounded ends and two through holes."
00013433,True,A tapered rectangular block.
00017827,True,A rectangular block with a central through hole and a stepped cutout on one side.
00015839,True,A cylindrical rod with a flanged base.
00016936,True,A hollow cylindrical cup with a thick base.
00015704,True,A cylindrical block with a central hexagonal hole.
00015201,True,A cylindrical disc with a central groove.
00019968,True,A cylindrical rod with a flanged top.
