model_id,isDescribable,description
00084815,True,Conical object
00051427,True,Rectangular plate
00099451,True,Rectangular block
00074558,True,Rounded cube
00023905,True,Cylindrical rod
00072417,True,Circular disc
00070007,True,Tapered rectangular block
00040150,True,Right-angled triangular bracket
00084059,True,Cylindrical bushing
00048134,True,Cylindrical rod
00050384,True,Tapered rectangular block
00065403,True,Hexagonal prism
00035497,True,Square plate
00037159,True,Square plate
00029077,True,Hollow cylindrical block
00037872,True,Square plate
00037130,True,U-shaped bracket
00044319,True,Square plate
00079681,True,Cylindrical rod
00102013,True,U-shaped bracket
00081743,True,Circular ring
00042244,True,Sphere
00085335,True,Square bowl
00051943,True,Toroidal ring
00109803,True,Hexagonal bolt head
00044728,True,Irregular plate
00039808,True,Cylindrical rod
00021018,True,Wedge-shaped block
00036971,True,Cylindrical rod
00027107,True,Musical note bracket
00050935,True,Cylindrical rod
00101917,True,Rectangular block
00048173,True,Cylindrical ring
00031002,True,Semi-circular block
00086834,True,Pentagonal prism
00093807,True,Curved bracket
00018366,True,Sloped block
00025814,True,Hollow octagonal ring
00098830,True,Paddle-shaped panel
00075635,True,Rectangular rod
00012341,True,Rectangular block
00026778,True,Rectangular block with rod
00036838,True,Rectangular block
00012421,True,Cylindrical disc
00017452,True,Rectangular block
00096498,True,L-shaped bracket
00027797,True,Cylindrical cap
00065505,True,Irregular plate
00060249,True,Cylindrical disc
00073631,True,Rectangular plate
00063661,True,Cylindrical rod
00053834,True,Cylindrical rod
00044952,True,Flat ring
00024750,True,Funnel-shaped object
00031697,True,Rectangular block
00095620,True,L-shaped bracket
00105842,True,Cylindrical rod
00031346,True,Cylindrical motor housing
00032423,True,Cube
00026945,True,Cylindrical disc
00061400,True,Rectangular block
00057967,True,Square plate
00026128,True,Semi-circular block
00072640,True,Square frame
00034285,True,90-degree pipe elbow
00041766,True,Cylindrical rod
00051455,True,Rectangular plate
00021326,True,Cylindrical rod
00053255,True,Square plate
00085282,True,Curved bracket
00082558,True,Cylindrical sleeve
00046548,True,Circular ring
00081088,True,Cylindrical container
00036918,True,Pawn-shaped block
00076616,True,Cylindrical disc
00012921,True,L-shaped bracket
00023195,True,Cylindrical rod
00070561,True,Cylindrical rod
00039427,True,Hollow cylindrical block
00028879,True,Square plate
00066311,True,Flat ring
00085477,True,Rectangular block
00043129,True,Hollow truncated cone
00055606,True,Cylindrical base with rods
00092751,True,Cube
00075339,True,Triangular plate
00036157,True,Rectangular plate
00023490,True,Cylindrical rod
00025969,True,Cylindrical rod
00078557,True,Curved corner desk
00018077,True,Sphere
00083370,True,Cylindrical rod
00052678,True,Cylindrical rod
00067760,True,Flat plate
00039973,True,Rectangular plate
00022169,True,Triangular plate
00032357,True,Square plate
00080232,True,Cylindrical clamp
00015168,True,Cylindrical rod
00018304,True,Hexagonal nut
00015873,True,Cylindrical rod
00058692,True,Rectangular block
00012556,True,Cylindrical socket
00042020,True,Rectangular plate
00020322,True,Square plate
00071059,True,U-shaped bracket
00017721,True,Cylindrical rod
00075407,True,Rectangular block
00023643,True,Cylindrical rod
00031053,True,L-shaped bracket
00074514,True,U-shaped bracket
00058804,True,Cylindrical rod
00022321,True,Right-angled bracket
00052984,True,Cylindrical plate
00011433,True,T-shaped bracket
00086994,True,Rectangular rod
00010347,True,Elliptical ring
00077403,True,Cube
00072196,True,Square rod
00095561,True,Hexagonal bolt
00030987,True,Cube with cylindrical rods
00052550,True,Irregular plate
00080219,True,Square plate
00023028,True,Disc
00030004,True,Rectangular block
00093414,True,Rectangular block
00026612,True,Cylindrical ring
00015578,True,Cylindrical ring
00050048,True,Cylindrical rod
00060811,True,Hexagonal ring
00017557,True,Rectangular block
00068461,True,Rectangular plate
00100716,True,Rectangular block
00010412,True,Tapered rectangular blade
00047690,True,Dome cap
00014330,True,L-shaped bracket
00072236,True,Rounded cube
00073872,True,Z-shaped bracket
00058195,True,Rectangular block
00071967,True,Cylindrical disc
00078406,True,Cylindrical rod
00011006,True,Rectangular plate
00022325,True,L-shaped bracket
00026560,True,Cylindrical disc
00057383,True,Irregular pentagonal plate
00041467,True,Square plate
00061638,True,Cylindrical rod
00024077,True,Cylindrical rod
00054163,True,Bracket with a curved profile
00017409,True,Hemisphere
00055614,True,Cylindrical rod
00021426,True,Cylindrical shaft
00050779,True,Disc
00086221,True,Bat-shaped blade
00024214,True,Flat bracket
00066630,True,Cube
00080597,True,Cross-shaped column
00043716,True,Rectangular block
00021125,True,Circular flange
00038891,True,Rectangular block
00058220,True,Rectangular plate
00033008,True,Square plate with cube
00058890,True,Elongated bracket
00056105,True,L-shaped bracket
00085563,True,Cylindrical tube
00021001,True,Cylindrical rod
00044016,True,Cylindrical ring
00088073,True,Rectangular plate
00050338,True,Cylindrical layered structure
00022286,True,Triangular bracket
00026056,True,Curved rectangular bracket
00060411,True,Rectangular block
00053618,True,Cylindrical sleeve
00013927,True,Rectangular plate
00025002,True,Bracket with sloped base
00083559,True,Cylindrical rod
00018480,True,Square plate
00050436,True,Cylindrical object
00025795,True,Cylindrical rod
00048361,True,Rectangular block
00050479,True,Cylindrical rod
00067963,True,Cylindrical rod
00032492,True,T-shaped bracket
00017861,True,Bracket with circular hole
00081579,True,L-shaped bracket
00031921,True,Rectangular plate
00022314,True,Teardrop block
00070059,True,Octagonal plate
00017714,True,Cylindrical bushing
00086260,True,Oval ring
00107745,True,Circular emblem
00045329,True,Teardrop block
00027415,True,Flat ring
00025223,True,L-shaped rod
00092367,True,Cylindrical tube
00021409,True,Rectangular block
00100564,True,U-shaped channel
00012767,True,Cylindrical rod
00048054,True,Cylindrical rod
00059041,True,Concentric rings
00052248,True,U-shaped bracket
00014345,True,Cylindrical cap
00073849,True,Cylindrical rod
00080544,True,Rectangular plate
00053465,True,Cylindrical rod
00092077,True,Rectangular bracket
00014237,True,Curved bracket
00017405,True,Right-angled bracket
00072109,True,Rectangular block with triangular prism
00023201,True,Cylindrical rod
00050635,True,Rectangular block
00015961,True,Cylindrical rod
00073729,True,Triangular prism
00107131,True,Cylindrical rod
00072966,True,Rectangular bracket
00043834,True,Cylindrical disc
00025114,True,Lever arm with cylindrical shape
00045359,True,Rectangular tray
00021645,True,Cylindrical rod
00010185,True,Wall hook with curved support
00087823,True,Oval block
00047145,True,Cylindrical bushing
00096836,True,L-shaped bracket
00095189,True,Cylindrical component
00011675,True,Cylindrical ring
00072772,True,Rectangular block
00083739,True,Cylindrical rod
00069591,True,Mushroom-shaped cap
00070494,True,Cylindrical bushing
00087397,True,L-shaped bracket
00046901,True,Triangular pyramid
00072663,True,Cylindrical rod
00088585,True,Cylindrical ring
00022781,True,Disc
00073727,True,Triangular plate
00056390,True,L-shaped bracket
00013702,True,Cylindrical rod
00077443,True,Rectangular block
00067775,True,Rectangular frame
00034157,True,Rectangular block
00049619,True,Cylindrical rod
00073671,True,Rectangular plate
00027170,True,Cylindrical rod
00032724,True,L-shaped bracket
00066696,True,Circular flange
00055302,True,Rectangular block
00072995,True,Bent tubular structure
00078525,True,Cylindrical cup
00024611,True,Cylindrical disc
00020627,True,Cylindrical rod
00082240,True,Tapered flat bar
00019788,True,Rectangular bracket
00036279,True,Rectangular plate with blocks
00047160,True,Cylindrical block
00076814,True,L-shaped bracket
00048517,True,Bracket with flat base
00087144,True,Rectangular block
00083760,True,Cylindrical rod
00060140,True,Cylindrical block
00071348,True,T-shaped bracket
00068723,True,Disc
00080710,True,Octagonal plate
00070094,True,Rectangular block
00066665,True,Circular ring
00072687,True,Cylindrical rod
00047843,True,Cylindrical motor housing
00103763,True,Cylindrical container
00035560,True,Cylindrical sleeve
00040322,True,Rectangular plate
00107163,True,Cylindrical rod
00074063,True,Elongated plate
00026805,True,Rectangular block
00041931,True,Cylindrical rod
00045289,True,Flat base bracket
00028852,True,Oval plate
00058886,True,Rectangular plate
00070448,True,Cylindrical rod
00018103,True,Rectangular plate
00065251,True,Cylindrical rod
00035102,True,Torus
00048787,True,Cylindrical flange
00084384,True,Rectangular block
00061900,True,Cylindrical component
00027412,True,Rectangular block
00013517,True,Elongated bracket
00019525,True,Cylindrical cup
00020346,True,Rectangular block
00016091,True,L-shaped bracket
00057726,True,Cylindrical disc
00054547,True,U-shaped bracket
00012720,True,Curved panel
00079751,True,Cylindrical rod
00086220,True,Cylindrical rod
00032007,True,Cylindrical tube
00064373,True,Cube
00027968,True,Corner bracket with flanges
00087375,True,Cylindrical rod
00086140,True,Hexagonal block
00073622,True,Tapered square tube
00034261,True,Rectangular block
00052044,True,Hollow cylindrical component
00066052,True,Rectangular block
00084678,True,Cylindrical rod
00039318,True,Dome-shaped object
00037896,True,Irregular plate
00059417,True,Tapered rod
00068399,True,Round disc
00042479,True,Stepped block
00073531,True,Cylindrical rod
00080395,True,Cylindrical rods arrangement
00035445,True,Cross-shaped plate
00018403,True,Cylindrical rod
00090154,True,Right-angled bracket
00011873,True,Cylindrical hinge bracket
00088442,True,Rectangular block
00088810,True,Square plate
00073653,True,Cylindrical rod
00068850,True,Rectangular block with prism
00070975,True,Cylindrical rod
00053070,True,Cylindrical ring
00017122,True,Rectangular block
00052102,True,Oval disc
00019755,True,Conical flask
00037189,True,Cylindrical rod
00051435,True,Flat square plate
00017042,True,Cylindrical ring
00065945,True,Circular ring
00079834,True,Cylindrical rod
00050952,True,Spherical object
00044495,True,Bracket with rectangular base
00063025,True,Curved shell structure
00038798,True,Rectangular block
00068983,True,Cylindrical rod
00035432,True,Curved spoon
00043595,True,Rectangular panel
00033351,True,Cylindrical wheel
00034806,True,Cylindrical rod
00070783,True,Cylindrical rod
00099181,True,Square base with V-bracket
00098174,True,Flat circular disc
00080878,True,Cylindrical rod
00085946,True,Rectangular plate
00074761,True,U-shaped clip
00044297,True,Rectangular plate
00024582,True,Round disc
00035406,True,Toroidal ring
00064035,True,Cylindrical tube
00064820,True,Rectangular block
00067208,True,Cylindrical object
00061056,True,Cylindrical rod
00045812,True,Cylindrical block
00052979,True,Hollow square prism
00075253,True,Rectangular plate
00046619,True,Rectangular bar
00064776,True,Rectangular block
00056062,True,Trapezoidal plate
00065199,True,Funnel with cylindrical top
00079549,True,Rectangular block with prism
00031145,True,Curved blade
00085898,True,Irregular plate
00015765,True,Hexagonal socket bolt
00051679,True,Rectangular bracket
00024416,True,Wedge block
00021389,True,Rounded square plate
00011949,True,Hex socket head bolt
00063356,True,Square plate with rods
00030082,True,Tapered rectangular rod
00079567,True,Hexagonal bolt
00032257,True,Cylindrical pipe connector
00073861,True,L-shaped bracket
00011835,True,Rectangular bar
00038954,True,Cylindrical sleeve
00080355,True,Cube with a pyramid
00097988,True,Circular disc
00078371,True,Cylindrical rod
00048703,True,Circular ring
00047984,True,Cube with pyramid
00018133,True,Hexagonal prism
00080239,True,Cylindrical rod
00069410,True,Square frame
00035296,True,Flat base bracket
00051953,True,Cylindrical disc
00042056,True,Cylindrical ring
00084637,True,Cylindrical rod
00026275,True,Cylindrical rod
00049136,True,Wedge bracket
00055581,True,Cylindrical rod
00048988,True,Double clevis joint
00065551,True,Rectangular plate
00106174,True,Tapered rectangular block
00043696,True,Cube with pyramid
00044760,True,Thick disc
00085180,True,Bent cylindrical pipe
00071884,True,Cylindrical rod
00017348,True,Circular lid
00067616,True,Rectangular block
00022189,True,Square plate
00050359,True,Rectangular plate
00054175,True,Cube
00027648,True,Hexagonal nut
00016279,True,Cylindrical rod
00017164,True,Square plate
00054546,True,Sloped block
00029906,True,Lever with cylindrical handle
00016417,True,Cylindrical rod
00032715,True,Hex socket bolt
00030972,True,Rectangular plate
00027995,True,Cylindrical disc
00036679,True,Cylindrical rod
00088664,True,Rectangular block
00068566,True,Thick washer
00051314,True,Rectangular block
00056444,True,Wheel-shaped object
00018871,True,Rectangular block with prism
00047577,True,Cylindrical cap
00084783,True,Rectangular bar
00022247,True,Bracket with a flat plate
00048369,True,Cylindrical rod
00023018,True,Cylindrical object
00066151,True,Cylindrical ring
00087199,True,Rounded rectangular plate
00096056,True,Rectangular frame
00031832,True,Cylindrical shell
00019588,True,Square plate
00061689,True,Irregular plate
00080594,True,Tapered rod
00047761,True,Rectangular plate
00061922,True,Rectangular plate
00078782,True,U-shaped bracket
00058631,True,Cylindrical component
00052513,True,L-shaped block
00080211,True,Cube
00057151,True,C-shaped bracket
00014853,True,Thick washer
00024073,True,Rectangular plate
00064456,True,Square plate
00079183,True,Cylindrical rod
00017269,True,U-shaped bracket
00019705,True,Cylindrical bushing
00025660,True,Rectangular block
00043759,True,Cylindrical block
00026534,True,Cylindrical rod
00051710,True,Rectangular plate
00051372,True,Cylindrical ring
00051271,True,Cylindrical disc
00030064,True,Cylindrical disc
00033695,True,Hollow cylindrical block
00021457,True,Cylindrical rod
00080133,True,Rectangular block
00050717,True,Curved bracket
00041591,True,U-shaped bracket
00014719,True,Curved bracket
00039494,True,Square pyramid
00067768,True,Rectangular frame
00078038,True,Rectangular block
00089759,True,Rectangular plate
00016845,True,Cylindrical base with handle
00065623,True,Rectangular block
00017378,True,Rectangular base with rods
00052046,True,Rectangular block
00018651,True,Cylindrical bolt
00022246,True,Wedge block
00089129,True,Rectangular block
00089415,True,L-shaped bracket
00054829,True,Rectangular plate
00054611,True,Cylindrical disc
00052006,True,Rectangular block
00051530,True,Cylindrical rod
00063767,True,Rectangular block
00039983,True,Cylindrical rod
00076160,True,Rectangular plate
00073974,True,Cylindrical rod
00012786,True,Disc
00090788,True,Rectangular block
00037847,True,Square flange
00087034,True,Cylindrical rod
00022370,True,Rectangular block
00028145,True,Cylindrical object
00022901,True,Rectangular block
00028263,True,Cylindrical rod
00067371,True,Cylindrical rod
00085051,True,Cylindrical cup
00068226,True,Square plate
00065086,True,Sphere
00067321,True,L-shaped bracket
00029645,True,Cylindrical rod
00080951,True,Rectangular plate
00031830,True,Cylindrical rod
00052696,True,Cylindrical rod
00082526,True,Dome cap
00041569,True,Rectangular block
00020479,True,Tapered bracket
00039339,True,Rectangular block
00022444,True,Cylindrical rod
00088036,True,Hook bracket
00069164,True,Rectangular plate
00038888,True,Cylindrical rod
00022541,True,Cylindrical rod
00038016,True,Cylindrical ring
00037484,True,Circular flange
00088028,True,L-shaped bracket
00084947,True,Rectangular block
00100299,True,U-shaped bracket
00109874,True,Teardrop block
00043410,True,Cylindrical rod
00036980,True,Rounded square plate
00053549,True,Cylindrical rod
00061592,True,Rectangular panel
00064229,True,Bracket with vertical face
00073793,True,Cylindrical rod
00015946,True,Cylindrical wheel
00017746,True,Cylindrical rod
00083146,True,Rounded rectangular block
00031802,True,Tapered rod
00064879,True,Cylindrical rod
00087376,True,Cylindrical rod
00027431,True,Hexagonal nut
00033731,True,Sphere
00069567,True,Rectangular block
00102573,True,Circular disc
00021388,True,Teardrop solid
00011720,True,Circular flange
00082287,True,Circular ring
00061575,True,Cylindrical rod
00022500,True,Lever with circular pivot
00083537,True,Cylindrical sleeve
00031950,True,Cylindrical rod
00045924,True,Rectangular bar
00077081,True,Cylindrical rod
00045385,True,Rectangular plate
00054755,True,Cylindrical rod
00053673,True,Circular ring
00106035,True,L-shaped bracket
00050532,True,U-shaped bracket
00022381,True,Tapered rectangular plate
00075290,True,Cylindrical cap
00077684,True,Rectangular block
00025827,True,Cylindrical rod
00039802,True,Rectangular rod
00068880,True,Cylindrical rod
00081253,True,Rectangular block
00056548,True,Rectangular plate
00097396,True,Rounded plate
00078771,True,Flat ring
00042108,True,"Hex bolt, cylindrical"
00031935,True,Tapered rectangular rod
00087107,True,Rectangular plate
00072558,True,Rectangular plate
00022065,True,Cylindrical disc
00058206,True,Tapered rod
00044686,True,Cylindrical rod
00082963,True,Stepped block
00015300,True,Flat connector
00089775,True,Cylindrical disc
00051398,True,Cylindrical rod
00071516,True,Rectangular block
00034694,True,Cylindrical bushing
00026963,True,Rectangular plate
00048956,True,Cylindrical rod
00040737,True,Disc
00073550,True,Cylindrical rod
00035878,True,Dodecahedron
00066039,True,Cylindrical rod
00021097,True,Tapered block
00059319,True,Cylindrical rod
00062608,True,Circular disc
00089878,True,Cross-shaped rod
00096409,True,Rectangular block
00026040,True,Circular disc
00079781,True,Cylindrical rod
00049749,True,Tapered cylinder
00084895,True,Rectangular base with cylindrical protrusion
00059025,True,Cylindrical rod
00056508,True,Cylindrical bushing
00086285,True,Rectangular block with prism
00029881,True,Cylindrical disc
00056632,True,Cylindrical rod
00095152,True,Cylindrical flange
00039113,True,Cylindrical rod
00012423,True,Cylindrical disc
00041856,True,Cylindrical rod
00028399,True,Rectangular block
00043493,True,Cylindrical rod
00031136,True,Trapezoidal plate
00071034,True,Cylindrical rod
00022250,True,Flat bracket
00023315,True,Oval bracket
00031871,True,Cylindrical plug
00081222,True,Cylindrical cup
00073368,True,Cylindrical disc
00056064,True,Rectangular plate
00022290,True,Tapered rectangular block
00061071,True,Rectangular plate
00023049,True,Cross connector
00015309,True,Cylindrical rod
00015698,True,Elongated bar
00051006,True,Conical mount with square base
00087374,True,Circular pulley
00034037,True,Cylindrical rod
00042540,True,Rectangular block
00040299,True,Cylindrical rod
00080057,True,Conical object
00060489,True,Rectangular plate
00096183,True,Three-bladed hinge
00055953,True,Cylindrical cup
00038072,True,Cylindrical rod
00030502,True,Cylindrical disc
00047720,True,Wedge block
00032825,True,U-shaped bracket
00047017,True,Cylindrical pipe
00087864,True,U-shaped bracket
00089328,True,L-shaped bracket
00076577,True,Cylindrical disc
00052508,True,L-shaped bracket
00011900,True,L-shaped bracket
00087243,True,Rectangular block
00089076,True,Pyramid with triangular support
00081309,True,Cylindrical rod
00088896,True,Rectangular block
00042508,True,L-shaped bracket
00010386,True,Rectangular plate
00013527,True,Cylindrical rod
00084366,True,Curved bracket
00061928,True,Rectangular frame
00085631,True,Cylindrical tube
00043609,True,Rectangular block
00063291,True,Rectangular plate
00044129,True,Rectangular block
00059459,True,Curved bracket
00057548,True,Square base with cylindrical protrusion
00054214,True,Thick disc
00054464,True,Cube
00048591,True,Cylindrical block
00062420,True,Rectangular base with cylindrical rods
00076573,True,Square plate
00055626,True,Cylindrical cup
00069881,True,Grooved sphere
00040719,True,Cylindrical block
00091100,True,Semi-cylindrical block
00035323,True,Rectangular block
00038854,True,Cylindrical bushing
00067079,True,Cube
00022062,True,Circular disc
00089291,True,Rectangular frame
00028903,True,L-shaped bracket
00027017,True,Rectangular plate
00085081,True,Square plate
00100685,True,Flat rhombus plate
00012646,True,Connecting rod with circular ends
00108512,True,Rectangular plate
00081370,True,Circular disc
00052592,True,Cylindrical rod
00086009,True,Rectangular block
00081279,True,Cylindrical rod
00054757,True,Cylindrical rod
00036909,True,Rectangular block
00012936,True,Circular band
00077195,True,Cylindrical base with block
00011564,True,Rectangular block
00031988,True,Coffin-shaped box
00057088,True,Cylindrical rod
00017755,True,Cylindrical body
00084710,True,Rectangular block
00026670,True,Cylindrical rod
00105880,True,Bracket with vertical plate
00057736,True,Cylindrical rod
00022059,True,Cylindrical disc
00019407,True,Right-angled bracket
00028254,True,Cylindrical rod
00024757,True,L-shaped bracket
00033391,True,"Hex bolt, cylindrical"
00048825,True,Cylindrical rod
00043170,True,Cylindrical rod
00028767,True,Cylindrical container
00029893,True,Conical object
00019676,True,Rectangular block
00071482,True,Cylindrical rod
00079279,True,Cylindrical dish
00071451,True,Cylindrical rod
00101338,True,Rectangular block
00050668,True,Rectangular plate
00075284,True,Cylindrical disc
00026444,True,Rectangular bracket
00081566,True,Rectangular rod
00046658,True,Circular lid
00106234,True,Rectangular block
00072446,True,Rectangular shelving unit
00070023,True,Rectangular plate
00060540,True,Rectangular block
00040175,True,Cylindrical block
00037285,True,Cylindrical block
00030873,True,Rectangular plate
00036768,True,Cylindrical rod
00045127,True,Rectangular block
00065195,True,T-shaped pipe connector
00048172,True,Cylindrical rod
00039595,True,Double-grooved pulley
00088880,True,Hexagonal prism
00039647,True,Cylindrical rod
00037389,True,Cylindrical disc
00013679,True,Tapered rectangular block
00105882,True,Tapered square column
00035197,True,L-shaped bracket
00042128,True,Square plate
00048694,True,Circular ring
00029424,True,Cylindrical dish
00099995,True,L-shaped bracket
00084512,True,Cylindrical sleeve
00035496,True,Square frame
00032644,True,Cylindrical ring
00044635,True,Rectangular block
00077708,True,L-shaped bracket
00095137,True,Rectangular block
00032802,True,Circular ring
00089270,True,Rectangular block
00064550,True,Rectangular frame
00014734,True,Cylindrical rod
00067855,True,Cube with a pyramid
00025761,True,Cylindrical rod
00048720,True,Circular ring
00091870,True,Three rectangular plates
00013649,True,Dodecahedron shape
00071314,True,Circular disc
00106756,True,Cylindrical component
00025538,True,Cylindrical rod
00065846,True,T-shaped bracket
00075244,True,Cylindrical rod
00010565,True,Cylindrical tube
00044395,True,Tree shape with triangular sections
00020382,True,Rectangular block
00047847,True,Hollow cylindrical tube
00067610,True,Cylindrical rod
00020312,True,L-shaped bracket
00067840,True,Rectangular block
00036852,True,T-shaped block
00056405,True,Square plate
00013279,True,Wedge-shaped block
00014938,True,Cylindrical ring
00027597,True,Rectangular block with prism
00028283,True,Rectangular rod
00014334,True,Cylindrical disc
00032843,True,Rectangular block
00021905,True,Circular disc
00107255,True,Square platform
00048899,True,Cylindrical rod
00090543,True,Tapered rectangular block
00080023,True,Rectangular plate
00101014,True,L-shaped bracket
00054551,True,Irregular bracket
00015677,True,T-shaped bracket
00039476,True,Square plate
00041148,True,Rectangular plate
00077661,True,Rectangular block
00011437,True,V-shaped bracket
00075502,True,Cylindrical ring
00017537,True,Cylindrical ring
00077715,True,Wedge-shaped bracket
00047916,True,Circular ring
00074759,True,Cylindrical rod
00106147,True,Rectangular plate
00011472,True,Right-angled bracket
00101452,True,L-shaped bracket
00039531,True,Rectangular plate
00084358,True,Spool-shaped object
00064585,True,Rectangular plate
00034013,True,Tetrahedron
00083930,True,Rectangular block
00089136,True,Tapered bar
00033601,True,Rectangular plate
00039210,True,L-shaped bracket
00077344,True,Rectangular plate
00065442,True,Round cap
00066460,True,Cube
00035730,True,Rectangular rod
00034534,True,Cylindrical rod
00051380,True,Cylindrical rod
00038664,True,L-shaped plate
00038857,True,Rectangular block
00017544,True,Conical flange
00010611,True,Flat bar
00066821,True,Triangular bracket
00075148,True,Rectangular plate
00059515,True,Cylindrical rod
00045784,True,Wedge block
00045042,True,Cylindrical rod
00016274,True,Dome with flat base
00071983,True,V-shaped bracket
00071848,True,Cylindrical rod
00079126,True,Circular ring
00028003,True,Cylindrical sleeve
00083871,True,Circular ring
00034239,True,Square plate
00013931,True,Rectangular block
00016025,True,Cylindrical ring
00108536,True,Arched bracket
00070495,True,Cylindrical ring
00053590,True,U-shaped clamp
00036301,True,Cylindrical sleeves
00093114,True,Tapered lever
00069780,True,C-shaped bracket
00044174,True,Conical shell
00080134,True,Rectangular block
00048409,True,Square plate
00045811,True,Tapered hexagonal rod
00022513,True,Rectangular block
00068632,True,Cylindrical rod
00071062,True,Rectangular plate
00068454,True,Cylindrical ring
00088861,True,L-shaped bracket
00072677,True,Cylindrical rod
00067358,True,Cube
00082913,True,Cylindrical object
00083985,True,L-shaped bracket
00012360,True,Cylindrical bushing
00097670,True,Circular flange
00074415,True,Cylindrical bushing
00033704,True,Cube
00058826,True,Rectangular block
00017109,True,U-shaped bracket
00090117,True,Cylindrical rod
00097973,True,Cylindrical tube
00013465,True,Cylindrical rod
00064880,True,Cylindrical rod
00045362,True,Cylindrical rod
00079954,True,Cylindrical component
00038175,True,Goblet-shaped object
00069993,True,Rectangular block
00040851,True,Disc
00089504,True,Cylindrical disc
00047578,True,Cylindrical rod
00046178,True,Rectangular plate
00017996,True,Cylindrical bolt
00019353,True,Cylindrical pipe connector
00012350,True,Cylindrical rod
00012572,True,Cylindrical pipe connector
00046439,True,Wedge with rounded end
00100859,True,Square base
00092747,True,Cross-shaped rod
00088467,True,Cylindrical hub
00064544,True,Rectangular plate
00071742,True,Hollow rectangular block
00029032,True,Rectangular plate
00062640,True,Rounded rectangular block
00048898,True,Flat ring
00022154,True,Flat bracket
00096598,True,Curved bracket
00053753,True,Rectangular block
00048400,True,Cross-shaped rod
00011700,True,Circular flange
00094911,True,Hexagonal prism
00091101,True,Semi-cylindrical block
00043593,True,Cylindrical rod
00027747,True,Cylindrical disc
00046172,True,Triangular prism
00080751,True,Rectangular plate
00049405,True,Square plate
00027240,True,L-shaped bracket
00070345,True,Circular ring
00033482,True,Hollow square tube
00050309,True,Rectangular plate
00045798,True,Cylindrical rod
00067964,True,Angled bracket
00017483,True,Cylindrical component
00072877,True,Rectangular plate
00026667,True,Cylindrical rod
00017220,True,Curved bracket
00059403,True,Cylindrical rod
00050706,True,Flat bar
00072711,True,Rectangular plate
00068953,True,Cylindrical bracket
00048000,True,L-shaped bracket
00018599,True,Cylindrical rod
00033598,True,Rectangular block
00064524,True,Cylindrical rod
00042556,True,C-shaped bracket
00078285,True,Cylindrical disc
00011673,True,Cylindrical ring
00047134,True,Rectangular box
00080602,True,Rectangular block
00029933,True,Hollow square pyramid
00087477,True,Torus ring
00020423,True,Rectangular block
00081801,True,Rectangular block
00056954,True,L-shaped bracket
00026137,True,Square plate
00068812,True,Trapezoidal box
00054180,True,Rectangular block
00058091,True,Cylindrical rod
00083619,True,L-shaped bracket
00017105,True,Block with a flat top
00073440,True,L-shaped block
00025848,True,Cylindrical pipe connector
00067621,True,Cylindrical mounting bracket
00038274,True,Rectangular frame
00076936,True,Cylindrical rod
00103641,True,U-shaped bracket
00049178,True,Cylindrical ring
00088294,True,U-shaped channel
00107582,True,Circular disc with rods
00023487,True,Cylindrical rod
00029089,True,L-shaped bracket
00049225,True,Semi-cylindrical bracket
00076136,True,Tapered rectangular bracket
00021863,True,T-shaped pipe connector
00020985,True,Stepped block
00053947,True,Rectangular plate
00096814,True,L-shaped bracket
00041749,True,Rectangular plate
00033430,True,Rectangular block
00047142,True,Cylindrical bushing
00031426,True,Rectangular block
00082770,True,L-shaped bracket
00067328,True,Rectangular block
00049569,True,Rectangular block
00087522,True,Cylindrical disc
00033694,True,Cylindrical cup
00022863,True,Circular disc
00079384,True,Cylindrical component
00053160,True,Cylindrical clamp
00022885,True,Rectangular block
00056753,True,Cube
00093606,True,L-shaped bracket
00033068,True,Tapered I-beam
00042075,True,Rectangular block
00084010,True,Circular lid
00094656,True,Rectangular bracket
00108314,True,Triangular bracket
00089278,True,Curved bracket
00070585,True,Cylindrical rod
00026962,True,Cylindrical rod
00030946,True,Slanted rectangular block
00047508,True,Flanged elbow pipe
00059558,True,Tapered rectangular block
00075346,True,Square plate
00086138,True,Cylindrical rod
00083372,True,Cylindrical ring
00080317,True,Cylindrical rod
00042427,True,Rectangular block
00062069,True,Cylindrical block
00100942,True,L-shaped bracket
00084061,True,Cylindrical cup
00036119,True,Cylindrical rod
00016308,True,Rectangular plate
00106834,True,Cylindrical rod
00016286,True,Cylindrical rod
00097144,True,U-shaped bracket
00061154,True,Thin ring
00044105,True,Cube
00088608,True,Curved rectangular block
00045653,True,Square container
00022371,True,Circular disc
00039091,True,Cylindrical rod
00051243,True,Rectangular block
00089901,True,Cylindrical clamp
00076751,True,Cylindrical rod
00072867,True,Rectangular plate
00076245,True,Rectangular block
00048075,True,Rectangular block
00026176,True,Rectangular block
00042762,True,Cylindrical ring
00098336,True,Cube
00089833,True,Rectangular block
00042990,True,Rectangular block
00032886,True,Rectangular block
00038856,True,Cylindrical rod
00043229,True,Rectangular plate
00041620,True,Cylindrical flange
00012221,True,H-shaped bracket
00041130,True,Rectangular block with prism
00066323,True,Cylindrical rod
00022801,True,Cylindrical rod
00019921,True,Spool-shaped object
00047299,True,Cylindrical rod
00079166,True,Cylindrical rod
00011249,True,T-shaped pipe connector
00077209,True,Cylindrical disc
00038529,True,Rectangular block
00046294,True,Cube
00070960,True,Cylindrical rod
00096230,True,L-shaped bracket
00063777,True,Rectangular rod
00025556,True,Rectangular box
