model_id,isDescribable,description
00062567,True,A hollow cylindrical rod with a conical tip.
00040185,True,A stepped rectangular block with a notch on one side.
00011170,True,A flat circular disc with a central hole.
00089884,True,A flat square plate.
00025421,True,A rectangular block with four corner holes.
00020842,True,"A triangular plate with three holes, one near each corner."
00021967,True,A cylindrical disc with a central hole and four surrounding holes.
00072051,True,A flat rectangular plate with two holes.
00024762,True,A bat-shaped bracket with a hole at one end.
00074105,True,A tapered U-shaped channel with a flat base and open ends.
00068774,True,"A ring with a flat, angled extension on one side."
00083290,True,A rectangular block with a semi-circular cutout and mounting holes.
00020400,True,A rectangular box with a hexagonal hole on one side.
00066634,True,A cylindrical rod with a flanged base.
00080294,True,A cube with circular holes through each face.
00040991,True,A curved bracket with a cylindrical hole at one end.
00041656,True,A cylindrical rod with a flanged head and a central hole.
00062600,True,A rectangular block with a smaller rectangular block on top.
00045346,True,A flat cylindrical disc.
00021434,True,"A flat, bear-shaped plate with cutouts resembling eyes and a mouth."
00092853,True,"A cylindrical rod with a hexagonal head and a flange, resembling a bolt."
00056813,True,A cylindrical rod with multiple evenly spaced flanges and a rounded base.
00019689,True,A cylindrical flange with a central protruding tube and two holes.
00034507,True,An L-shaped block with a rectangular cutout.
00026975,True,A wedge-shaped block with a circular hole through it.
00052360,True,A flanged disc with multiple bolt holes.
00026891,True,A conical ring with a circular hole in the center.
00062511,True,A cylindrical rod with a flanged base and a hexagonal top.
00083478,True,A flat rectangular plate with two through holes.
00044762,True,A cylindrical rod with a conical tip.
00054613,True,An L-shaped bracket with multiple holes for mounting.
00076987,True,A cylindrical ring with a hollow center.
00019852,True,A cylindrical wheel with a central hub and three circular holes.
00044951,True,A circular ring with a groove and a flange.
00053508,True,A cylindrical container with a flared base and a central hole.
00052563,True,A T-shaped pipe connector with three cylindrical openings.
00046849,True,A square open-top box with a rectangular cutout on one side.
00028251,True,A hexagonal nut with a flanged base and a central threaded hole.
00030794,True,A cylindrical rod with a flat top and a vertical groove.
00036505,True,A cylindrical rod with a conical tip and a flanged base.
00063403,True,"A flat, elongated rectangular plate with one angled end."
00048057,True,A cylindrical rod with a flanged base and a small protrusion at the tip.
00048723,True,A thin circular ring.
00062377,True,A flat rectangular plate with multiple circular holes and a curved cutout on one edge.
00107141,True,A cylindrical rod with a rounded end and a flat rectangular tab with a hole.
00050337,True,"A flat, irregular pentagonal plate."
00081748,True,"A flat, irregularly shaped plate with a rounded corner."
00061279,True,A Y-shaped pipe connector with flanged ends.
00052762,True,"A symmetrical, elongated diamond-shaped object with tapered ends."
00064151,True,A cylindrical disc with flanges on both sides.
00041086,True,A tapered rectangular block.
00053598,True,A hollow cylindrical ring with a central groove.
00029937,True,A cylindrical rod with a central through hole mounted on a triangular base.
00033405,True,A cylindrical rod with a conical tip and a hollow base.
00078910,True,A cylindrical ring with a central hole.
00033609,True,A hollow cylindrical tube.
00043348,True,A cylindrical rod with a flanged base and a central hole.
00031519,True,A flat rectangular plate.
00052216,True,A circular clamp with two bolt holes.
00074208,True,"A flat, irregular pentagonal plate with a central square hole."
00026903,True,A cube.
00036406,True,"A tall, tapered cylindrical object with a flared top and a protruding rectangular tab."
00077898,True,A vertical rectangular block with stepped notches on the sides.
00010388,True,A rectangular block with a central square cutout and three circular holes.
00036651,True,A cylindrical rod with a flanged base and a tapered section.
00034822,True,A rectangular block with a tapered side.
00040808,True,A flat rectangular plate with multiple small holes.
00025663,True,A hexagonal prism.
00020938,True,A flat oval flange with a central circular hole and two smaller holes on each end.
00075300,True,A cylindrical disc with a central hole.
00045351,True,A cylindrical disc with a central hole.
00021132,True,A flat circular flange with two mounting holes and a central circular opening.
00035099,True,A rectangular block with a stepped cutout on one side.
00039529,True,A wedge-shaped block with a sloped top surface.
00079587,True,A flat rectangular plate with three protruding rods and a small hole near one corner.
00079348,True,A cylindrical rod with a hole through its center.
00050549,True,A hollow cylindrical block with a central through hole.
00084715,True,A rectangular rod with a tapered end.
00080350,True,A cylindrical disc with a central groove.
00019580,True,A cylindrical object with a stepped profile and a flat top.
00082966,True,A stepped L-shaped block with a circular hole through one face.
00055110,True,A thin rectangular plate.
00036536,True,A funnel-shaped object with a cylindrical handle.
00023502,True,A cylindrical rod with a partial cutout and a hole near one end.
00051367,True,A toroidal ring with a central hole and a flat top and bottom.
00024984,True,A flat semicircular plate with a rectangular extension and a circular hole.
00022858,True,A cylindrical rod.
00078378,True,A cylindrical rod with a flanged base and a smaller cylindrical tip.
00086608,True,A dumbbell-shaped object with spherical ends connected by a cylindrical rod.
00087623,True,A square frame with a circular cutout and a small hole in one corner.
00106525,True,A cylindrical pin with a conical tip and a flat circular base featuring a recessed pattern.
00048210,True,A thin circular ring.
00037568,True,A rectangular block with a triangular prism on top.
00021836,True,A rectangular block with a sloped top surface.
00035131,True,A cylindrical rod on top of a square base with a central recessed feature and side holes.
00033144,True,A triangular prism.
00057084,True,A tapered rectangular rod.
00030503,True,A cylindrical disc with a central hole.
00062426,True,A hollow rectangular block with two angled cylindrical protrusions on top.
00085635,True,A flat rectangular plate with two cylindrical protrusions on opposite corners.
00100454,True,An L-shaped bracket with holes at each end for mounting.
00089385,True,A cylindrical ring with a central groove.
00079690,True,A rectangular block with a cylindrical protrusion on top.
00050551,True,A flat rectangular plate with a large central hole and four smaller corner holes.
00029335,True,A rectangular block with a tapered top.
00084957,True,A wall-mounted hook with a decorative base and curved arm.
00068057,True,A cylindrical cap with a flange and an internal spiral feature.
00017789,True,A cylindrical rod with a conical tip.
00078814,True,A cylindrical rod with a flanged base.
00048123,True,A cylindrical rod with a conical tip.
00069408,True,A cylindrical rod with a flanged base and a central through hole.
00056224,True,A cylindrical bushing with flanges on both ends.
00063131,True,A U-shaped bracket with mounting holes on the ends of the arms.
00025939,True,A flat rectangular plate with a small hole near one corner.
00026860,True,A rectangular block with two parallel through holes.
00073652,True,An L-shaped bracket with a hole on each arm.
00075368,True,A rectangular block with a semi-cylindrical top and a circular hole through the bottom.
00055460,True,A V-shaped bracket with a flat base and two perpendicular triangular sides.
00017453,True,A square plate with a central circular hole.
00029386,True,A flat washer with a central hole.
00060497,True,A flat square plate with four holes.
00076398,True,A sphere.
00055095,True,A hex socket head bolt with a cylindrical shaft.
00101196,True,A flat rectangular plate with two notches on opposite edges.
00061234,True,A triangular prism.
00039447,True,A thin circular ring.
00073277,True,A square frame with a rectangular cross-section.
00066940,True,A flat rectangular plate with a central groove.
00101896,True,A cylindrical connector with a rectangular base and a central through hole.
00051199,True,A flat rectangular bar with two holes.
00022048,True,A cylindrical disc with multiple circular holes and a central recessed feature.
00023957,True,A cylindrical disc with a central hole and a raised circular section.
00079477,True,A tapered rectangular block with a central groove.
00046630,True,A flat circular disc with three holes.
00040832,True,A stepped conical object with multiple circular ridges.
00011179,True,A cylindrical rod with a conical tip and a flanged base.
00036809,True,A cylindrical disc.
00020351,True,A stepped block with a rectangular base and a smaller rectangular section on top.
00072058,True,A triangular bracket with a hook at the bottom.
00029560,True,A square plate with four corner holes.
00054808,True,An octagonal prism with a triangular prism protrusion on one side.
00071733,True,A circular ring with an internal cutout and a flat profile.
00042382,True,A cylindrical rod.
00017661,True,A cylindrical disc with a concentric circular groove and a central hole.
00077274,True,A flat rectangular base with rounded corners and a central conical protrusion.
00023454,True,A tapered rod with a conical tip.
00045397,True,A tapered cylindrical component with a hexagonal through hole and three external tabs.
00059225,True,A cylindrical disc with a central square protrusion on one face.
00075179,True,A square plate with uniform thickness.
00077719,True,"A flat, elongated bracket with a rounded end, featuring a circular hole and a rectangular cutout."
00048135,True,A circular clamp with two mounting tabs and a central fastening feature.
00033135,True,"A flat, elongated plate with a stepped edge and a curved cutout."
00084332,True,A flat rectangular plate with a small protruding tab and hole.
00024089,True,"A cylindrical body with a flat, irregularly shaped top and a central hole."
00079031,True,A teardrop-shaped object with a rounded base.
00078920,True,A cylindrical rod.
00058478,True,A flat cylindrical disc with a central hole.
00102855,True,A flat square plate with a central hole and four corner holes.
00017167,True,A stepped block with a sloped face and a rectangular base.
00087115,True,A flat square plate with a central recessed feature and multiple holes.
00092425,True,An L-shaped bracket with cylindrical ends and through holes.
00059669,True,A rectangular block with four holes on the top face and a large circular hole through one side.
00039255,True,A rectangular block with a V-shaped groove on top and a rectangular cutout on one side.
00020427,True,"A long, thin, tapered rod."
00066717,True,A flanged ring with multiple holes around the flange.
00010953,True,A cube.
00054552,True,A rectangular block with a protruding rectangular tab on one face.
00050248,True,A cube with a triangular cutout on one face.
00036977,True,A rectangular tray with raised edges on three sides.
00052863,True,A connecting rod with circular ends and a central shaft.
00039536,True,A flat disc with a central hole.
00047651,True,A rectangular block.
00032503,True,A lever-like object with a cylindrical pivot and an elongated arm with a hole.
00047233,True,A cube with beveled edges.
00026974,True,An oval-shaped block with a hole near one end.
00054402,True,A V-shaped bracket with a flat base and two perpendicular triangular sides.
00082340,True,A block with a stepped profile and a cylindrical hole.
00018306,True,A cylindrical rod with a flanged base.
00048577,True,"A flat, irregularly shaped plate with a large circular hole, a smaller hole, and a protruding tab."
00073934,True,A square frame with uniform thickness.
00088352,True,A flat rectangular plate with two holes.
00020815,True,A cylindrical rod with pointed ends and a central thicker section.
00053620,True,A hollow tapered cylinder with a circular opening at both ends.
00031055,True,An angled bracket with a hook-like feature and a flat base.
00088727,True,A flat rectangular plate.
00035242,True,A wedge-shaped block.
00057336,True,A toroidal ring with a central groove.
00062539,True,A cylindrical rod with a flared base and a cross-shaped recess on the bottom.
00077505,True,A cylindrical rod with a flanged base and a wider cylindrical top.
00017339,True,A U-shaped bracket with mounting holes on the flanges.
00080127,True,"A long, cylindrical rod with a cross-shaped cross-section."
00073956,True,A hollow cylindrical tube with a tapered shape.
00065900,True,A thin circular ring.
00104986,True,A stepped block with a sloped side and multiple rectangular cutouts.
00087052,True,A flat rectangular plate with one tapered edge.
00043158,True,A Z-shaped bracket with a wide base and a narrower top flange.
00043297,True,A cylindrical rod with a flanged base and a central hole.
00086177,True,A block with a U-shaped cutout and stepped features.
00080181,True,A cylindrical bushing with flanges on both ends and a central hole.
00108784,True,A U-shaped bracket with multiple holes on each face.
00025954,True,A rectangular block with two circular holes on top and a curved internal cutout.
00055681,True,"A flat, elongated bar with three circular holes and a beveled edge."
00086690,True,A wheel-like disc with a central hub and a through hole.
00053571,True,A square plate with a circular through hole and a recessed slot.
00053609,True,A cylindrical sleeve with a partial cutout and an internal ridge.
00042494,True,A cylindrical rod with a flanged base.
00062959,True,An L-shaped bracket with multiple holes for mounting.
00032107,True,A flat disc with a central hole and a raised rim.
00073655,True,A flat rectangular plate with a perpendicular base flange and multiple small holes.
00052374,True,A bracket with a circular hole and two mounting tabs.
00084354,True,A curved bracket with two mounting holes and a slotted arm.
00087246,True,A tapered cylindrical rod with a flanged base.
00056686,True,A flat rectangular plate.
00019907,True,An L-shaped bracket with a flat base and vertical support.
00075998,True,A hexagonal rod with tapered ends.
00055605,True,A rectangular base with four cylindrical pegs protruding from the top.
00072246,True,A hexagonal bolt with a wide circular flange and a flat circular cap.
00077725,True,A flat L-shaped bracket with two circular holes and a rectangular cutout.
00069271,True,A sphere.
00087200,True,"A flat, elongated bar with rounded ends and a hole near each end."
00037505,True,A hollow cylindrical tube with a tapered shape.
00041383,True,A U-shaped hook with a cylindrical attachment on one end.
00026431,True,A cylindrical nut with a hexagonal recess and a tapered end.
00026642,True,A lever with a circular hole at one end and a cylindrical protrusion on the side.
00058142,True,A block with a cylindrical hole and a rounded top.
00057360,True,"A bracket with a flat mounting surface and angled support, featuring multiple holes for fastening."
00011489,True,A cylindrical rod with a hexagonal head and a flanged base.
00024920,True,A round disc with a central hole and a small protruding tab.
00063385,True,A 90-degree pipe elbow connector.
00068101,True,A flat rectangular plate with a circular hole near one edge.
00057876,True,A long rectangular rod.
00076079,True,A cylindrical ring with a groove around its outer surface.
00015589,True,A cylindrical rod with a hexagonal flange and a circular base.
00044993,True,A rectangular block with a recessed rectangular cavity on top.
00086373,True,A cylindrical disc with a central rod protruding from one side.
00067155,True,A rectangular block with a circular through hole.
00025767,True,A cylindrical rod.
00046664,True,"A flat, irregularly shaped plate with a curved edge and stepped cutouts."
00021459,True,A cylindrical rod with a flanged base and a smaller cylindrical extension on top.
00096702,True,A stepped rectangular block with three distinct levels.
00069732,True,A thick ring with a central groove.
00084632,True,A cylindrical rod with a flanged base and a central hole.
00085811,True,A cylindrical rod with a flanged base and a central through hole.
00031865,True,A flat rectangular plate.
00016075,True,A cylindrical bushing with a flanged base and a central hole.
00063409,True,A cylindrical rod with a flanged base.
00083693,True,Two cones joined at their bases.
00043862,True,A cylindrical block.
00071157,True,A cylindrical rod.
00070593,True,A flat rectangular frame with rounded ends and multiple holes along the edges.
00062520,True,A flat square plate.
00087579,True,A rectangular block with V-shaped grooves on opposite sides.
00058218,True,A cylindrical disc with a central indentation.
00028425,True,A cylindrical rod with a flanged base and a conical tip.
00062774,True,A flat rectangular plate with a central raised rectangular feature and a U-shaped bracket.
00072090,True,A cylindrical rod.
00011628,True,A hollow cylindrical cup with a flat base.
00022641,True,A rectangular block with two through holes.
00071256,True,A stepped cylindrical object with a hollow center and a wider base.
00051768,True,A spool-shaped object with a central hole.
00029527,True,"A flat, elongated object with a rounded end and a narrow handle-like extension."
00062673,True,"A flat, elongated rectangular bar with rounded ends and a hole near each end."
00040939,True,A rectangular tray with sloped sides.
00104522,True,A flat rectangular plate with two parallel slots and chamfered corners on one end.
00063892,True,"A flat, irregularly shaped plate with two rectangular cutouts."
00080403,True,A cylindrical rod with a conical tip and a flanged base.
00093716,True,A cylindrical component with a central hole and a flange-like feature around its circumference.
00086564,True,A sphere with a groove around its circumference.
00036610,True,A rectangular bracket with flanges on both ends and a central support rib.
00054688,True,A tapered flat bar with a rounded end and a central slot.
00060356,True,A flat rectangular plate with a perpendicular central flange and a smaller perpendicular tab.
00027011,True,A flat square plate.
00026139,True,A cylindrical rod with a conical tip and a flanged base.
00017523,True,A cylindrical knob with a hexagonal recess on top and a narrower cylindrical base.
00019964,True,An L-shaped bracket with a cylindrical hole and a curved hook feature.
00048018,True,A wedge-shaped block with three circular holes of varying sizes on one face.
00027908,True,A tapered cylindrical cup.
00088969,True,A cylindrical rod with a conical tip and a flanged base.
00083780,True,A cube with a pyramid on top of one face.
00050379,True,A curved cylindrical tube with open ends.
00044829,True,A cylindrical rod with a perpendicular cylindrical sleeve and a side cutout.
00029970,True,A round disc with a central hexagonal hole and a groove around its circumference.
00053722,True,A cylindrical rod with a conical tip and a flanged base.
00098555,True,A rectangular block with a small rectangular protrusion and a loop on one side.
00058505,True,A toroidal ring with a central groove.
00015766,True,A cylindrical rod with a central hole and a flanged base.
00026336,True,A rectangular block with a tapered end.
00063170,True,A flat square plate.
00105922,True,A flat rectangular plate with a central circular cutout and four corner holes.
00050542,True,A cylindrical rod with a conical tip and a flanged base.
00041277,True,An L-shaped bracket with a flat top and vertical support.
00085771,True,A hollow cylindrical cap with a conical top.
00079716,True,A trapezoidal block with a central rectangular cutout.
00101865,True,A right-angled bracket with a curved top and a stepped base.
00037800,True,An elongated oval block with two through holes.
00010779,True,A cylindrical ring with a cutout and a side hole.
00029262,True,A rectangular block.
00077003,True,A rectangular block with a triangular prism cutout on one side.
00073237,True,A cylindrical rod with a circular flange and an eyelet at one end.
00019356,True,A cylindrical rod with a flanged base and a rounded tip.
00020474,True,A bent rectangular bracket with a central hole.
00049904,True,"A right-angled bracket with a vertical plate, a horizontal base, and multiple mounting holes."
00014874,True,A square pyramid.
00053378,True,A triangular plate with three holes at the corners.
00059947,True,A triangular pyramid.
00099545,True,"A rectangular block with two mounting tabs, a central hole, and additional side holes."
00050852,True,A U-shaped bracket with a flat top and two vertical sides.
00083706,True,A diamond-shaped prism.
00023277,True,A cylindrical rod with a hollow center.
00021032,True,A flat circular flange with two mounting holes and a central circular opening.
00082690,True,A flat rectangular plate with a stepped edge.
00038966,True,A cylindrical rod with a flanged base and a central hole.
00030902,True,A flat rectangular plate with three rectangular cutouts.
00014453,True,A cylindrical flange with multiple holes and a central raised hub.
00056431,True,A cylindrical rod with a conical tip and a flanged base.
00064793,True,A flat rectangular block.
00067869,True,A zigzag-shaped bracket with a flat base and triangular peaks.
00019597,True,A cylindrical rod with a central groove and a through hole.
00031173,True,A cylindrical rod with a conical tip and a flanged base.
00017793,True,A four-bladed propeller with a central hole.
00054730,True,A pentagonal pyramid.
00020221,True,A cube with a central circular hole through one face.
00033173,True,"A flat, irregularly shaped plate with a long slot and two circular holes."
00088486,True,A flat square plate.
00050167,True,A right-angled bracket with a triangular support and a circular hole at the base.
00049371,True,A rectangular block with a sloped top surface.
00033926,True,A thick toroidal ring with a central hole.
00020042,True,A rectangular block.
00035244,True,A tapered cylindrical rod.
00052748,True,A cylindrical rod with a flanged base and a central hole.
00054989,True,A rectangular block.
00071410,True,A bracket with a semi-cylindrical cutout and a triangular top profile.
00032699,True,A flat circular disc with three through holes.
00060174,True,A cylindrical rod with a rectangular block at one end.
00036090,True,A triangular prism.
00033915,True,A cylindrical ring with a central hole.
00031912,True,A cylindrical rod with a conical tip and a flanged base.
00018454,True,A hemispherical dome with a hollow base.
00069197,True,A cylindrical rod.
00051049,True,A flat rectangular paddle with a cylindrical handle and a hollow section.
00057008,True,"A wedge-shaped block with a flat base, curved top, and two cylindrical protrusions on one side."
00078356,True,A cylindrical disc with a central hole and a flanged edge.
00039451,True,A flat ring or washer.
00065455,True,A flat rectangular bracket with a central circular cutout and a perpendicular mounting flange with holes.
00081565,True,"A flat, elongated rectangular plate with rounded ends and a notch on one side."
00021234,True,A flanged bushing with a central hole.
00060499,True,A cube with a hole through one face and a rounded corner.
00086479,True,A round cap with a central raised section and a flange.
00075730,True,A flat rectangular frame with a central divider.
00075499,True,A cylindrical rod with a flared base and a cross-shaped indentation on the bottom.
00051868,True,A tapered rectangular block.
00080868,True,A conical object with a hexagonal hole through the center.
00031164,True,A bolt with a hexagonal socket head and a threaded shaft.
00097825,True,An L-shaped bracket with rounded edges and multiple mounting holes.
00024170,True,A disc with a central hole.
00083613,True,A cylindrical rod with a threaded end and a hexagonal base.
00075396,True,"A long, cross-shaped rod with fluted sides."
00093656,True,An L-shaped bracket with a notched edge and a protruding tab.
00063519,True,A cylindrical rod with a conical tip.
00029910,True,A cylindrical rod with a spherical end and a flanged base.
00045792,True,A cylindrical shell with a vertical cutout section.
00030568,True,"A flat, tapered bracket with two holes and a slot at the wider end."
00087007,True,A cylindrical object with rounded ends and a central through hole.
00079491,True,A cylindrical rod.
00073228,True,"A vertical rectangular block with a concave notch on top, mounted on a square base."
00032668,True,A cylindrical rod with a side tab and a circular indentation.
00045258,True,A hollow cylindrical tube with a tapered shape.
00061367,True,A rectangular block with one rounded edge.
00104210,True,A circular ring with a central crossbar and a small rectangular tab on the side.
00034989,True,A rectangular block with a square cutout through the top and a U-shaped cutout on one side.
00034118,True,"A flat square plate with rounded corners, a central square cutout, and four corner holes."
00059425,True,A cylindrical rod with a rectangular block attached to one end.
00104170,True,A cylindrical wheel with a central hub and four circular holes.
00027675,True,A flat circular plate with an extended rectangular tab and a supporting triangular bracket underneath.
00068382,True,A rectangular block with a tapered end.
00013959,True,A cylindrical rod.
00022508,True,A cylindrical disc with multiple through holes.
00072878,True,A thin rectangular plate.
00020425,True,A rectangular block with a central cutout and angled ends.
00067028,True,A cylindrical rod with a central wider section and two narrower ends.
00052994,True,A triangular plate with a zigzag edge and a rectangular protrusion on one side.
00050544,True,A round disc with a recessed lightning bolt design on the top surface.
00064568,True,A rectangular open box with sloped sides.
00078679,True,A cylindrical ring with two external grooves and an internal hollow.
00014482,True,A flat circular lid with a rectangular extension and a central recessed feature.
00073801,True,A flat ring or washer.
00088129,True,A thin circular disc.
00079390,True,A rectangular block with multiple circular holes on its faces.
00027920,True,A flat rectangular plate with a central square cutout.
00029006,True,A cylindrical rod with a conical tip.
00080062,True,A cube with a circular hole through each face.
00081032,True,A rectangular block with a tapered top.
00064336,True,A rectangular block with a large circular hole through its top face and sloped sides.
00025656,True,A cylindrical ring with a central hole.
00045229,True,A rectangular block.
00021680,True,A cylindrical rod.
00040176,True,A stepped rectangular block with a smaller block on top.
00043365,True,A flat circular disc.
00081655,True,A flat rectangular plate with a U-shaped cutout on one end.
00056505,True,A cylindrical rod with a conical tip and a stepped cylindrical top.
00073822,True,A hollow cylindrical pipe with a circular cutout on one end.
00060336,True,A flat rectangular plate with multiple cylindrical protrusions along one edge.
00014855,True,A flat rectangular plate with two holes.
00092668,True,A cube with circular holes through each face.
00056037,True,A hexagonal nut with a central circular hole and six surrounding bolt holes.
00082929,True,A hollow square-based pyramid with an open top.
00082883,True,A U-shaped bracket with a central cutout and extended mounting tabs.
00047694,True,A cylindrical rod with a conical tip and a flanged base.
00072665,True,A cylindrical rod.
00079152,True,A flat rectangular plate.
00012849,True,A flat rectangular plate.
00010145,True,A square-based hollow pyramid with a hole in the base.
00086700,True,A bracket with a U-shaped slot and an L-shaped profile.
00032381,True,A cylindrical rod with a top disc and a tapered base.
00069486,True,A rectangular block with a pyramid on top.
00066701,True,A flat rectangular plate with two parallel slots and four circular holes.
00088316,True,An L-shaped bracket with a rectangular base and a U-shaped cutout.
00102104,True,A bracket-like object with a circular hole and a protruding rectangular tab.
00080148,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.
00073474,True,A flat rectangular plate.
00033671,True,A cylindrical rod with a flanged base and a small protrusion on top.
00082107,True,A cylindrical bushing with a central hole and a flanged section.
00056549,True,A flat rectangular plate.
00076635,True,A rectangular block with a central rectangular cutout and an angled support underneath.
00029318,True,A hollow rectangular block with a slanted top face.
00070742,True,A cylindrical rod with a flanged base.
00027397,True,A circular ring with a partial cutout.
00065411,True,A cylindrical rod with a flanged base and a central hole.
00041889,True,A U-shaped bracket with a central cutout.
00103778,True,A circular disc with a central recessed feature and multiple holes.
00015036,True,A hollow cylindrical rod with a conical tip.
00045100,True,A flat circular disc with four square cutouts.
00079417,True,A flat rectangular plate with notches on two opposite edges.
00026107,True,A hollow cylindrical tube.
00035572,True,A thin circular ring.
00059251,True,A cylindrical rod with a flanged base and a central hole.
00019759,True,A flat square plate with a central hole and four corner holes.
00032091,True,A thin ring.
00017831,True,An L-shaped bracket with a cylindrical hole near one end.
00020880,True,A tapered cylindrical rod with a flanged base and a narrow tip.
00062300,True,A rectangular frame with a hollow center.
00091766,True,A thin circular ring.
00045787,True,A flat square plate.
00014626,True,A cylindrical rod with a rectangular plate attached perpendicularly.
00084909,True,A flat rectangular plate with a small rectangular block protruding from one side.
00089340,True,An L-shaped bracket with multiple holes for mounting.
00049152,True,A cylindrical component with a central hole and a flanged base.
00065883,True,A thin circular ring.
00104737,True,A rectangular block with a central cylindrical rod and four corner holes on one face.
00033395,True,A hexagonal rod with a central through hole.
00072767,True,A flat rectangular plate.
00066134,True,A hollow rectangular block with a square cutout through its center.
00081086,True,A spherical object with a cylindrical protrusion on top.
00043454,True,A cylindrical disc with a central hole.
00081693,True,A cylindrical rod with a central disc and flanged ends.
00056722,True,A rectangular block with a sloped top surface.
00027729,True,A tapered cylindrical cup with two holes at the base.
00039898,True,A cylindrical rod with a flanged base and a threaded end.
00057194,True,A flat pentagonal plate with five circular holes.
00070114,True,A cylindrical sleeve with a central through hole.
00036985,True,A cylindrical rod with a curved end and a flanged base.
00050370,True,A cylindrical rod with a flanged top.
00069652,True,"A long, slender rod with a cross-shaped cross-section."
00039981,True,A hollow cube with a circular hole through the top face.
00076537,True,A cylindrical disc with a central hole and a slightly raised edge.
00077030,True,A rectangular block with one side tapered.
00089968,True,An L-shaped bracket with two large circular cutouts and multiple smaller holes for mounting.
00018028,True,A cylindrical disc with a small protrusion on the side and two holes on the face.
00071435,True,"A flat, tapered rectangular plate with notches on both ends."
00101886,True,A U-shaped bracket with a flat top and two vertical supports.
00071211,True,A cylindrical rod with a flanged base.
00088469,True,A flat rectangular plate.
00057983,True,A rectangular block with a triangular prism on top.
00073580,True,A cylindrical rod.
00064405,True,An L-shaped flat plate.
00020028,True,A rectangular block with a tapered base.
00040897,True,A flared cylindrical component with a central hole and a wider base.
00085030,True,A pentagonal mounting plate with a central hole and four peripheral holes.
00060771,True,A tapered cylindrical block with a flat top and a rounded base.
00015863,True,A square plate with a central hole.
00074390,True,A rectangular block with a triangular prism on top.
00053202,True,An L-shaped bracket with a flat base and vertical support.
00017538,True,A cylindrical ring with a central hole and a flanged edge.
00015813,True,A cylindrical rod with a flanged base and a central hole.
00032321,True,An L-shaped bracket with a cylindrical hook and a through hole on the longer arm.
00074966,True,A flat circular disc with a central hole.
00051420,True,An L-shaped bracket with multiple holes.
00083481,True,A cylindrical rod with a flat circular base and a recessed feature on the bottom.
00080950,True,A hollow cylindrical ring.
00022277,True,"A bracket with a flat mounting plate, a triangular support, and a circular hole."
00100586,True,"A flat, irregularly shaped bracket with two holes and a notched edge."
00037121,True,A cylindrical rod with a conical tip.
00049594,True,A cylindrical disc with a central through hole.
00077323,True,"A long, cross-shaped rod with a central groove along its length."
00058910,True,A square container with a U-shaped notch on one side.
00032440,True,A rectangular block with a smaller rectangular protrusion on top and a wider base.
00022035,True,A rectangular block with two holes.
00016571,True,A cylindrical rod with a conical tip and a flanged base.
00099314,True,"A long, cross-shaped column with a central vertical axis and four protruding arms."
00096509,True,A flat L-shaped bracket with five circular holes.
00038452,True,A U-shaped channel with flared sides and a flat base.
00020056,True,A tapered rectangular block.
00074454,True,A bracket with a circular hole and a rectangular mounting block.
00063879,True,A cylindrical rod with a rounded top and a square base with a central hole.
00033318,True,A cylindrical rod with a conical tip and a flanged base.
00017468,True,A U-shaped bracket with two holes on the base and extended side flanges.
00059411,True,A cylindrical rod with a conical tip and a flanged base.
00021857,True,A curved bracket with a flat base and a rounded hook.
00071112,True,A flat rectangular plate with a large central cutout and two parallel slots.
00062912,True,A rectangular block with a tapered top.
00017102,True,An L-shaped bracket with a central circular hole and a recessed base.
00036191,True,A bent metal bracket with a mounting hole.
00016239,True,A rectangular block with a tapered top section.
00043397,True,A cylindrical rod with a flanged base.
00080501,True,A hollow cylindrical sleeve with a tapered outer surface.
00062191,True,A toroidal ring with a tapered outer edge.
00013675,True,A cylindrical rod with a flanged base and a central hole.
00105674,True,A rectangular block with a recessed rectangular cavity on one face.
00074059,True,"A flat, elongated oval plate with two through holes."
00108398,True,An L-shaped bracket with multiple circular holes along both arms.
00046326,True,A tapered rectangular block.
00045758,True,"A flat, P-shaped bracket with a central hole."
00049297,True,A flat ring.
00035119,True,An L-shaped bracket with a vertical extension and a horizontal base.
00094075,True,A U-shaped bracket with thick walls and a flat base.
00050290,True,A rectangular block with a sloped top surface.
00039228,True,A torus with a central cylindrical hole.
00025480,True,A tapered square post with a hollow square base and side holes.
00022526,True,A flat circular disc with a central cylindrical hub and multiple holes around the perimeter.
00049575,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.
00082203,True,A cylindrical rod.
00077295,True,A rectangular block with a cylindrical hole through its length and a rounded top edge.
00054992,True,A cylindrical sleeve with a partial cutout.
00049849,True,A cube.
00049181,True,A cylindrical rod with a flanged base and a central hole.
00031874,True,A hollow cylindrical tube with a flared end.
00028795,True,A cylindrical rod with a spherical end and a flanged base.
00013205,True,A hollow cylindrical rod with a conical tip.
00100759,True,A block with a central semi-circular groove and extended base flanges.
00021536,True,A flat rectangular plate with four circular holes.
00027064,True,A stepped cylindrical object with concentric rings and a central hole.
00060922,True,A rectangular block.
00022687,True,A hollow cylindrical sleeve with flanges on both ends.
00068552,True,A cylindrical component with a central recessed area and two protruding pins on the bottom.
00035975,True,A cylindrical clamp with a mounting tab and a central hole.
00029965,True,A cylindrical block with multiple circular recesses on one face.
00055231,True,A flat circular ring.
00058167,True,A tapered rectangular plate with multiple holes.
